Date,Open,High,Low,Close,Adj Close,Volume
2011-08-09,214.399994,214.399994,214.399994,214.580002,214.580002,0
2011-08-10,214.399994,218.399994,214.399994,214.399994,214.399994,0
2011-08-11,215.600006,215.600006,215.600006,218.399994,218.399994,0
2011-08-12,216.130005,216.130005,216.130005,215.600006,215.600006,0
2011-08-15,216.130005,216.130005,214.649994,216.130005,216.130005,0
2011-08-16,214.649994,218.039993,214.649994,214.649994,214.649994,0
2011-08-17,218.039993,219.279999,218.039993,218.039993,218.039993,0
2011-08-18,218.149994,218.149994,218.149994,219.279999,219.279999,0
2011-08-19,217.130005,217.130005,217.130005,218.149994,218.149994,0
2011-08-22,217.130005,217.130005,217.130005,217.130005,217.130005,0
2011-08-23,222.550003,222.550003,222.550003,217.130005,217.130005,0
2011-08-24,219.869995,219.869995,219.869995,222.550003,222.550003,0
2011-08-25,206.729996,206.729996,206.729996,219.869995,219.869995,0
2011-08-26,220.429993,220.429993,220.429993,206.729996,206.729996,0
2011-08-29,220.429993,221.270004,220.429993,220.429993,220.429993,0
2011-08-30,220.119995,220.119995,220.119995,221.270004,221.270004,0
2011-08-31,220.119995,220.539993,220.119995,220.119995,220.119995,0
2011-09-01,217.759995,217.759995,217.759995,220.539993,220.539993,0
2011-09-02,217.759995,217.759995,217.669998,217.759995,217.759995,0
2011-09-05,216.529999,216.529999,216.529999,217.669998,217.669998,0
2011-09-06,216.419998,216.419998,216.419998,216.529999,216.529999,0
2011-09-07,216.419998,216.699997,216.419998,216.419998,216.419998,0
2011-09-08,214.919998,214.919998,214.919998,216.699997,216.699997,0
2011-09-09,207.369995,207.369995,207.369995,214.919998,214.919998,0
2011-09-12,207.369995,208.360001,207.369995,207.369995,207.369995,0
2011-09-13,209.190002,209.190002,209.190002,208.360001,208.360001,0
2011-09-14,210.880005,210.880005,210.880005,209.190002,209.190002,0
2011-09-15,212.919998,212.919998,212.919998,210.880005,210.880005,0
2011-09-16,212.820007,212.820007,212.820007,212.919998,212.919998,0
2011-09-19,208.410004,208.410004,208.410004,212.820007,212.820007,0
2011-09-20,211.600006,211.600006,211.600006,208.410004,208.410004,0
2011-09-21,211.830002,211.830002,211.830002,211.600006,211.600006,0
2011-09-22,208.750000,208.750000,208.750000,211.830002,211.830002,0
2011-09-23,207.800003,207.800003,207.800003,208.750000,208.750000,0
2011-09-26,205.750000,205.750000,205.750000,207.800003,207.800003,0
2011-09-27,211.020004,211.020004,211.020004,205.750000,205.750000,0
2011-09-28,213.389999,213.389999,213.389999,211.020004,211.020004,0
2011-09-29,213.389999,213.600006,213.389999,213.389999,213.389999,0
2011-09-30,213.600006,213.600006,213.600006,213.600006,213.600006,0
2011-10-03,210.490005,210.490005,210.490005,213.600006,213.600006,0
2011-10-04,207.229996,207.229996,207.229996,210.490005,210.490005,0
2011-10-05,211.509995,211.509995,211.509995,207.229996,207.229996,0
2011-10-06,211.509995,211.509995,211.509995,211.509995,211.509995,0
2011-10-07,213.550003,213.550003,213.550003,211.509995,211.509995,0
2011-10-10,217.880005,217.880005,217.880005,213.550003,213.550003,0
2011-10-11,213.619995,213.619995,213.619995,217.880005,217.880005,0
2011-10-12,213.949997,213.949997,213.949997,213.619995,213.619995,0
2011-10-13,216.690002,216.690002,216.690002,213.949997,213.949997,0
2011-10-14,221.899994,221.899994,221.899994,216.690002,216.690002,0
2011-10-17,221.899994,224.350006,221.899994,221.899994,221.899994,0
2011-10-18,215.559998,215.559998,215.559998,224.350006,224.350006,0
2011-10-19,216.600006,216.600006,216.600006,215.559998,215.559998,0
2011-10-20,215.910004,215.910004,215.910004,216.600006,216.600006,0
2011-10-21,215.910004,215.910004,214.919998,215.910004,215.910004,0
2011-10-24,216.940002,216.940002,216.940002,214.919998,214.919998,0
2011-10-25,218.339996,218.339996,218.339996,216.940002,216.940002,0
2011-10-26,219.179993,219.179993,219.179993,218.339996,218.339996,0
2011-10-27,221.990005,221.990005,221.990005,219.179993,219.179993,0
2011-10-28,223.449997,223.449997,223.449997,221.990005,221.990005,0
2011-10-31,219.979996,219.979996,219.979996,223.449997,223.449997,0
2011-11-01,219.979996,219.979996,214.830002,219.979996,219.979996,0
2011-11-02,214.679993,214.679993,214.679993,214.830002,214.830002,0
2011-11-03,214.539993,214.539993,214.539993,214.679993,214.679993,0
2011-11-04,214.759995,214.759995,214.759995,214.539993,214.539993,0
2011-11-07,214.759995,214.759995,213.490005,214.759995,214.759995,0
2011-11-08,213.869995,213.869995,213.869995,213.490005,213.490005,0
2011-11-09,212.690002,212.690002,212.690002,213.869995,213.869995,0
2011-11-10,212.539993,212.539993,212.539993,212.690002,212.690002,0
2011-11-11,212.539993,213.149994,212.539993,212.539993,212.539993,0
2011-11-14,213.149994,213.910004,213.149994,213.149994,213.149994,0
2011-11-15,213.270004,213.270004,213.270004,213.910004,213.910004,0
2011-11-16,210.779999,210.779999,210.779999,213.270004,213.270004,0
2011-11-17,210.990005,210.990005,210.990005,210.779999,210.779999,0
2011-11-18,213.169998,213.169998,213.169998,210.990005,210.990005,0
2011-11-21,210.630005,210.630005,210.630005,213.169998,213.169998,0
2011-11-22,212.759995,212.759995,212.759995,210.630005,210.630005,0
2011-11-23,210.589996,210.589996,210.589996,212.759995,212.759995,0
2011-11-24,210.789993,210.789993,210.789993,210.589996,210.589996,0
2011-11-25,208.259995,208.259995,208.259995,210.789993,210.789993,0
2011-11-28,208.259995,208.259995,208.259995,208.259995,208.259995,0
2011-11-29,208.259995,208.259995,208.259995,208.259995,208.259995,0
2011-11-30,208.259995,208.259995,208.259995,208.259995,208.259995,0
2011-12-01,211.740005,214.970001,211.740005,208.259995,208.259995,0
2011-12-02,214.970001,214.970001,214.679993,214.970001,214.970001,0
2011-12-05,213.649994,213.649994,213.649994,214.679993,214.679993,0
2011-12-06,213.279999,213.279999,213.279999,213.649994,213.649994,0
2011-12-07,213.240005,213.240005,213.240005,213.279999,213.279999,0
2011-12-08,214.410004,214.410004,214.410004,213.240005,213.240005,0
2011-12-09,214.610001,214.610001,214.610001,214.410004,214.410004,0
2011-12-12,214.610001,214.610001,211.949997,214.610001,214.610001,0
2011-12-13,211.949997,211.949997,211.309998,211.949997,211.949997,0
2011-12-14,208.259995,208.259995,208.259995,211.309998,211.309998,0
2011-12-15,207.779999,207.779999,207.779999,208.259995,208.259995,0
2011-12-16,207.779999,207.779999,207.539993,207.779999,207.779999,0
2011-12-19,208.279999,208.279999,208.279999,207.539993,207.539993,0
2011-12-20,209.089996,209.089996,209.089996,208.279999,208.279999,0
2011-12-21,210.279999,210.279999,210.279999,209.089996,209.089996,0
2011-12-22,212.020004,212.020004,212.020004,210.279999,210.279999,0
2011-12-23,212.020004,212.470001,212.020004,212.020004,212.020004,0
2011-12-26,212.470001,212.470001,212.470001,212.470001,212.470001,0
2011-12-27,212.509995,212.509995,212.509995,212.470001,212.470001,0
2011-12-28,209.020004,209.020004,209.020004,212.509995,212.509995,0
2011-12-29,205.729996,205.729996,205.729996,209.020004,209.020004,0
2011-12-30,206.839996,206.839996,206.839996,205.729996,205.729996,0
2012-01-02,207.110001,207.110001,207.110001,206.839996,206.839996,0
2012-01-03,207.110001,207.110001,205.919998,207.110001,207.110001,0
2012-01-04,205.919998,205.919998,204.449997,205.919998,205.919998,0
2012-01-05,204.449997,204.449997,201.850006,204.449997,204.449997,0
2012-01-06,201.850006,203.360001,201.850006,201.850006,201.850006,0
2012-01-09,203.919998,203.919998,203.919998,203.360001,203.360001,0
2012-01-10,203.910004,203.910004,203.910004,203.919998,203.919998,0
2012-01-11,202.820007,202.820007,202.820007,203.910004,203.910004,0
2012-01-12,203.720001,203.720001,203.720001,202.820007,202.820007,0
2012-01-13,204.029999,204.029999,204.029999,203.720001,203.720001,0
2012-01-16,202.059998,202.059998,202.059998,204.029999,204.029999,0
2012-01-17,204.850006,204.850006,204.850006,202.059998,202.059998,0
2012-01-18,204.600006,204.600006,204.600006,204.850006,204.850006,0
2012-01-19,205.460007,205.460007,205.460007,204.600006,204.600006,0
2012-01-20,205.460007,205.460007,205.460007,204.600006,204.600006,0
2012-01-23,204.300003,206.910004,204.300003,204.300003,204.300003,0
2012-01-24,206.149994,206.149994,206.149994,206.910004,206.910004,0
2012-01-25,204.169998,204.169998,204.169998,206.149994,206.149994,0
2012-01-26,207.940002,207.940002,207.940002,204.169998,204.169998,0
2012-01-27,207.940002,208.639999,207.940002,207.539993,207.539993,0
2012-01-30,209.039993,209.039993,209.039993,208.639999,208.639999,0
2012-01-31,209.039993,209.490005,209.039993,207.539993,207.539993,0
2012-02-01,209.039993,209.490005,209.039993,209.490005,209.490005,0
2012-02-02,207.990005,207.990005,207.990005,208.919998,208.919998,0
2012-02-03,208.029999,208.029999,208.029999,207.990005,207.990005,0
2012-02-06,206.779999,206.779999,206.779999,208.029999,208.029999,0
2012-02-07,206.960007,206.960007,206.960007,206.779999,206.779999,0
2012-02-08,209.100006,209.100006,209.100006,206.960007,206.960007,0
2012-02-09,207.940002,207.940002,207.940002,209.100006,209.100006,0
2012-02-10,207.289993,207.289993,207.289993,207.940002,207.940002,0
2012-02-13,207.289993,207.800003,207.289993,207.289993,207.289993,0
2012-02-14,206.089996,206.089996,206.089996,207.800003,207.800003,0
2012-02-15,206.089996,206.089996,205.139999,206.089996,206.089996,0
2012-02-16,202.789993,202.789993,202.789993,205.139999,205.139999,0
2012-02-17,204.139999,204.139999,204.139999,202.789993,202.789993,0
2012-02-20,205.639999,205.639999,205.639999,204.139999,204.139999,0
2012-02-21,205.639999,205.639999,205.270004,205.639999,205.639999,0
2012-02-22,205.270004,205.270004,205.210007,205.270004,205.270004,0
2012-02-23,204.490005,204.490005,204.490005,205.210007,205.210007,0
2012-02-24,207.639999,207.639999,207.639999,204.490005,204.490005,0
2012-02-27,207.960007,207.960007,207.960007,207.639999,207.639999,0
2012-02-28,208.669998,208.669998,208.669998,207.960007,207.960007,0
2012-02-29,208.720001,208.720001,208.720001,208.669998,208.669998,0
2012-03-01,207.190002,207.190002,207.190002,208.720001,208.720001,0
2012-03-02,205.929993,205.929993,205.929993,207.190002,207.190002,0
2012-03-05,205.929993,205.929993,205.279999,205.929993,205.929993,0
2012-03-06,204.070007,204.070007,204.070007,205.279999,205.279999,0
2012-03-07,204.279999,204.279999,204.279999,204.070007,204.070007,0
2012-03-08,205.429993,205.429993,205.429993,204.279999,204.279999,0
2012-03-09,204.910004,204.910004,204.910004,205.429993,205.429993,0
2012-03-12,204.309998,204.309998,204.309998,204.910004,204.910004,0
2012-03-13,204.210007,204.210007,204.210007,204.309998,204.309998,0
2012-03-14,203.009995,203.009995,203.009995,204.210007,204.210007,0
2012-03-15,203.029999,203.029999,203.029999,203.009995,203.009995,0
2012-03-16,203.119995,203.119995,203.119995,203.029999,203.029999,0
2012-03-19,204.470001,204.470001,204.470001,203.119995,203.119995,0
2012-03-20,204.779999,204.779999,204.779999,204.470001,204.470001,0
2012-03-21,205.729996,205.729996,205.729996,204.779999,204.779999,0
2012-03-22,204.339996,204.339996,204.339996,205.729996,205.729996,0
2012-03-23,205.520004,205.520004,205.520004,204.339996,204.339996,0
2012-03-26,205.419998,205.419998,205.419998,205.520004,205.520004,0
2012-03-27,207.270004,207.270004,207.270004,205.419998,205.419998,0
2012-03-28,207.539993,207.539993,207.539993,207.270004,207.270004,0
2012-03-29,206.679993,206.679993,206.679993,207.539993,207.539993,0
2012-03-30,207.270004,207.270004,207.270004,206.679993,206.679993,0
2012-04-02,207.119995,207.119995,207.119995,207.270004,207.270004,0
2012-04-03,207.250000,207.250000,207.250000,207.119995,207.119995,0
2012-04-04,204.429993,204.429993,204.429993,207.250000,207.250000,0
2012-04-05,202.929993,202.929993,202.929993,204.429993,204.429993,0
2012-04-06,202.929993,202.929993,202.929993,204.429993,204.429993,0
2012-04-09,202.929993,202.929993,202.929993,202.929993,202.929993,0
2012-04-10,202.889999,202.889999,202.889999,202.929993,202.929993,0
2012-04-11,203.889999,203.889999,203.889999,202.889999,202.889999,0
2012-04-12,203.970001,203.970001,203.970001,203.889999,203.889999,0
2012-04-13,204.449997,204.449997,204.449997,203.970001,203.970001,0
2012-04-16,201.899994,201.899994,201.899994,204.449997,204.449997,0
2012-04-17,204.039993,204.039993,204.039993,201.899994,201.899994,0
2012-04-18,203.139999,203.139999,203.139999,204.039993,204.039993,0
2012-04-19,203.169998,203.169998,203.169998,203.139999,203.139999,0
2012-04-20,204.279999,204.279999,204.279999,203.169998,203.169998,0
2012-04-23,203.350006,203.350006,203.350006,204.279999,204.279999,0
2012-04-24,203.720001,203.720001,203.720001,203.350006,203.350006,0
2012-04-25,204.449997,204.449997,204.449997,203.720001,203.720001,0
2012-04-26,204.880005,204.880005,204.880005,204.449997,204.449997,0
2012-04-27,205.410004,205.410004,205.410004,204.880005,204.880005,0
2012-04-30,205.410004,205.410004,204.750000,205.410004,205.410004,0
2012-05-01,205.410004,205.410004,204.750000,205.410004,205.410004,0
2012-05-02,204.750000,204.750000,203.660004,204.750000,204.750000,0
2012-05-03,203.330002,203.330002,203.330002,203.660004,203.660004,0
2012-05-04,203.490005,203.490005,203.490005,203.330002,203.330002,0
2012-05-07,201.970001,201.970001,201.970001,203.490005,203.490005,0
2012-05-08,201.759995,201.759995,201.759995,201.970001,201.970001,0
2012-05-09,201.490005,201.490005,201.490005,201.759995,201.759995,0
2012-05-10,200.839996,200.839996,200.839996,201.490005,201.490005,0
2012-05-11,200.649994,200.649994,200.649994,200.839996,200.839996,0
2012-05-14,200.139999,200.139999,200.139999,200.649994,200.649994,0
2012-05-15,200.699997,200.699997,200.699997,200.139999,200.139999,0
2012-05-16,198.979996,198.979996,198.979996,200.699997,200.699997,0
2012-05-17,198.979996,198.979996,198.710007,198.979996,198.979996,0
2012-05-18,198.970001,198.970001,198.970001,198.710007,198.710007,0
2012-05-21,198.970001,200.039993,198.970001,198.970001,198.970001,0
2012-05-22,199.800003,199.800003,199.800003,200.039993,200.039993,0
2012-05-23,198.649994,198.649994,198.649994,199.800003,199.800003,0
2012-05-24,198.649994,198.649994,198.179993,198.649994,198.649994,0
2012-05-25,198.270004,198.270004,198.270004,198.179993,198.179993,0
2012-05-28,198.270004,198.800003,198.270004,198.270004,198.270004,0
2012-05-29,198.610001,198.610001,196.190002,198.610001,198.610001,0
2012-05-30,195.149994,195.149994,195.149994,196.190002,196.190002,0
2012-05-31,195.389999,195.389999,195.389999,195.149994,195.149994,0
2012-06-01,194.179993,194.179993,194.179993,195.389999,195.389999,0
2012-06-04,194.179993,197.509995,194.179993,194.179993,194.179993,0
2012-06-05,198.899994,198.899994,198.899994,197.509995,197.509995,0
2012-06-06,200.679993,200.679993,200.679993,198.899994,198.899994,0
2012-06-07,201.380005,201.380005,201.380005,200.679993,200.679993,0
2012-06-08,201.380005,201.380005,199.449997,201.380005,201.380005,0
2012-06-11,201.529999,201.529999,201.529999,199.449997,199.449997,0
2012-06-12,201.199997,201.199997,201.199997,201.529999,201.529999,0
2012-06-13,201.399994,201.399994,201.399994,201.199997,201.199997,0
2012-06-14,201.960007,201.960007,201.960007,201.399994,201.399994,0
2012-06-15,202.820007,202.820007,202.820007,201.960007,201.960007,0
2012-06-18,202.820007,203.089996,202.820007,202.820007,202.820007,0
2012-06-19,199.970001,199.970001,199.970001,203.089996,203.089996,0
2012-06-20,202.970001,202.970001,202.970001,199.970001,199.970001,0
2012-06-21,203.110001,203.110001,203.110001,202.970001,202.970001,0
2012-06-22,203.110001,203.110001,201.380005,203.110001,203.110001,0
2012-06-25,201.380005,201.380005,200.630005,201.380005,201.380005,0
2012-06-26,199.860001,199.860001,199.860001,200.630005,200.630005,0
2012-06-27,200.070007,200.070007,200.070007,199.860001,199.860001,0
2012-06-28,199.360001,199.360001,199.360001,200.070007,200.070007,0
2012-06-29,202.240005,202.240005,202.240005,199.360001,199.360001,0
2012-07-02,202.240005,202.669998,202.240005,202.240005,202.240005,0
2012-07-03,202.250000,202.250000,202.250000,202.669998,202.669998,0
2012-07-04,201.539993,201.539993,201.539993,202.250000,202.250000,0
2012-07-05,199.770004,199.770004,199.770004,201.539993,201.539993,0
2012-07-06,196.029999,196.029999,196.029999,199.770004,199.770004,0
2012-07-09,196.029999,196.029999,194.660004,196.029999,196.029999,0
2012-07-10,194.990005,194.990005,194.990005,194.960007,194.960007,0
2012-07-11,194.699997,194.699997,194.699997,194.990005,194.990005,0
2012-07-12,193.559998,193.559998,193.559998,194.699997,194.699997,0
2012-07-13,194.729996,194.729996,194.729996,193.559998,193.559998,0
2012-07-16,194.729996,194.729996,194.720001,194.729996,194.729996,0
2012-07-17,194.169998,194.169998,194.169998,194.720001,194.720001,0
2012-07-18,193.160004,193.160004,193.160004,194.169998,194.169998,0
2012-07-19,196.050003,196.050003,196.050003,193.160004,193.160004,0
2012-07-20,194.389999,194.389999,194.389999,196.050003,196.050003,0
2012-07-23,194.389999,194.389999,192.690002,194.389999,194.389999,0
2012-07-24,191.139999,191.139999,191.139999,192.690002,192.690002,0
2012-07-25,189.589996,189.589996,189.589996,191.139999,191.139999,0
2012-07-26,193.039993,193.039993,193.039993,189.589996,189.589996,0
2012-07-27,195.520004,195.520004,195.520004,193.039993,193.039993,0
2012-07-30,194.089996,194.089996,194.089996,195.520004,195.520004,0
2012-07-31,194.429993,194.429993,194.429993,194.089996,194.089996,0
2012-08-01,194.809998,194.809998,194.809998,194.429993,194.429993,0
2012-08-02,195.389999,195.389999,195.089996,194.809998,194.809998,0
2012-08-03,195.199997,195.199997,195.199997,195.089996,195.089996,0
2012-08-06,196.750000,196.750000,196.539993,195.199997,195.199997,0
2012-08-07,197.710007,197.710007,197.710007,196.539993,196.539993,0
2012-08-08,195.690002,195.690002,195.690002,197.710007,197.710007,0
2012-08-09,191.960007,191.960007,191.960007,195.690002,195.690002,0
2012-08-10,191.279999,191.279999,191.279999,191.960007,191.960007,0
2012-08-13,192.539993,192.539993,192.539993,191.279999,191.279999,0
2012-08-14,192.360001,192.360001,192.360001,192.539993,192.539993,0
2012-08-15,191.289993,191.289993,190.479996,192.360001,192.360001,0
2012-08-16,189.860001,189.860001,189.860001,190.479996,190.479996,0
2012-08-17,192.169998,192.169998,192.169998,189.860001,189.860001,0
2012-08-20,191.410004,191.410004,191.410004,192.169998,192.169998,0
2012-08-21,191.410004,193.009995,191.410004,191.410004,191.410004,0
2012-08-22,193.509995,193.509995,193.509995,193.009995,193.009995,0
2012-08-23,195.089996,195.089996,195.089996,193.509995,193.509995,0
2012-08-24,195.070007,195.070007,195.070007,195.089996,195.089996,0
2012-08-27,195.169998,195.169998,195.169998,195.070007,195.070007,0
2012-08-28,195.589996,195.589996,195.589996,195.169998,195.169998,0
2012-08-29,195.550003,195.550003,195.550003,195.589996,195.589996,0
2012-08-30,195.050003,195.050003,195.050003,195.550003,195.550003,0
2012-08-31,195.740005,195.740005,195.740005,195.050003,195.050003,0
2012-09-03,195.830002,195.830002,195.830002,195.740005,195.740005,0
2012-09-04,196.320007,196.320007,196.160004,195.830002,195.830002,0
2012-09-05,195.990005,195.990005,195.630005,196.160004,196.160004,0
2012-09-06,196.160004,196.160004,196.059998,195.630005,195.630005,0
2012-09-07,196.830002,196.830002,196.820007,196.059998,196.059998,0
2012-09-10,196.820007,198.940002,196.820007,196.820007,196.820007,0
2012-09-11,199.490005,199.490005,199.490005,198.940002,198.940002,0
2012-09-12,201.070007,201.070007,201.070007,199.490005,199.490005,0
2012-09-13,200.600006,200.600006,200.600006,201.070007,201.070007,0
2012-09-14,200.600006,203.199997,200.600006,200.600006,200.600006,0
2012-09-17,203.850006,203.850006,203.850006,203.199997,203.199997,0
2012-09-18,203.110001,203.110001,203.110001,203.850006,203.850006,0
2012-09-19,201.850006,201.850006,201.850006,203.110001,203.110001,0
2012-09-20,201.419998,201.419998,201.419998,201.850006,201.850006,0
2012-09-21,202.169998,202.169998,202.169998,201.419998,201.419998,0
2012-09-24,200.429993,200.429993,200.429993,202.169998,202.169998,0
2012-09-25,200.460007,200.460007,200.460007,200.429993,200.429993,0
2012-09-26,199.750000,199.750000,199.750000,200.460007,200.460007,0
2012-09-27,199.750000,199.750000,199.259995,199.750000,199.750000,0
2012-09-28,200.169998,200.169998,200.169998,199.259995,199.259995,0
2012-10-01,199.809998,199.809998,199.809998,200.169998,200.169998,0
2012-10-02,200.000000,200.000000,200.000000,199.809998,199.809998,0
2012-10-03,199.919998,199.919998,199.919998,200.000000,200.000000,0
2012-10-04,199.919998,199.919998,199.740005,199.919998,199.919998,0
2012-10-05,201.360001,201.360001,201.360001,199.740005,199.740005,0
2012-10-08,200.440002,200.440002,200.440002,201.360001,201.360001,0
2012-10-09,200.919998,200.919998,200.919998,200.440002,200.440002,0
2012-10-10,199.220001,199.220001,199.220001,200.919998,200.919998,0
2012-10-11,200.000000,200.000000,200.000000,199.220001,199.220001,0
2012-10-12,200.940002,200.940002,200.940002,200.000000,200.000000,0
2012-10-15,201.009995,201.009995,201.009995,200.940002,200.940002,0
2012-10-16,202.220001,202.220001,202.220001,201.009995,201.009995,0
2012-10-17,203.610001,203.610001,203.610001,202.220001,202.220001,0
2012-10-18,203.610001,203.610001,203.410004,203.610001,203.610001,0
2012-10-19,202.639999,202.639999,202.639999,203.410004,203.410004,0
2012-10-22,202.589996,202.699997,202.589996,202.639999,202.639999,0
2012-10-23,201.839996,201.839996,201.449997,202.699997,202.699997,0
2012-10-24,200.619995,200.619995,200.429993,201.449997,201.449997,0
2012-10-25,201.559998,201.559998,201.419998,200.429993,200.429993,0
2012-10-26,201.419998,201.419998,199.809998,201.419998,201.419998,0
2012-10-29,199.800003,199.800003,199.800003,199.809998,199.809998,0
2012-10-30,200.229996,200.229996,200.229996,199.800003,199.800003,0
2012-10-31,201.320007,201.320007,201.320007,200.229996,200.229996,0
2012-11-01,200.580002,200.580002,200.580002,201.320007,201.320007,0
2012-11-02,200.580002,200.580002,198.300003,200.580002,200.580002,0
2012-11-05,197.770004,197.770004,197.770004,198.300003,198.300003,0
2012-11-06,198.119995,198.119995,198.119995,197.770004,197.770004,0
2012-11-07,198.570007,198.570007,198.570007,198.119995,198.119995,0
2012-11-08,197.440002,197.440002,197.440002,198.570007,198.570007,0
2012-11-09,196.949997,196.949997,196.949997,197.440002,197.440002,0
2012-11-12,197.399994,197.399994,197.399994,196.949997,196.949997,0
2012-11-13,197.679993,197.679993,197.679993,197.399994,197.399994,0
2012-11-14,198.199997,198.199997,198.199997,197.679993,197.679993,0
2012-11-15,198.419998,198.419998,198.419998,198.199997,198.199997,0
2012-11-16,198.759995,198.759995,198.759995,198.419998,198.419998,0
2012-11-19,198.759995,198.809998,198.759995,198.759995,198.759995,0
2012-11-20,198.919998,198.919998,198.919998,198.809998,198.809998,0
2012-11-21,198.970001,198.970001,198.970001,198.919998,198.919998,0
2012-11-22,199.509995,199.509995,199.509995,198.970001,198.970001,0
2012-11-23,200.139999,200.139999,200.139999,199.509995,199.509995,0
2012-11-26,201.380005,201.380005,201.380005,200.139999,200.139999,0
2012-11-27,201.110001,201.110001,201.110001,201.380005,201.380005,0
2012-11-28,200.250000,200.250000,200.250000,201.110001,201.110001,0
2012-11-29,201.250000,201.250000,201.250000,200.250000,200.250000,0
2012-11-30,201.770004,201.770004,201.770004,201.250000,201.250000,0
2012-12-03,201.800003,201.800003,201.800003,201.770004,201.770004,0
2012-12-04,202.490005,202.490005,202.490005,201.800003,201.800003,0
2012-12-05,202.679993,202.679993,202.679993,202.490005,202.490005,0
2012-12-06,202.289993,202.289993,202.289993,202.679993,202.679993,0
2012-12-07,199.990005,199.990005,199.990005,202.289993,202.289993,0
2012-12-10,199.679993,199.679993,199.679993,199.990005,199.990005,0
2012-12-11,201.440002,201.440002,201.440002,199.679993,199.679993,0
2012-12-12,202.229996,202.229996,202.229996,201.440002,201.440002,0
2012-12-13,202.990005,202.990005,202.990005,202.229996,202.229996,0
2012-12-14,203.440002,203.440002,203.440002,202.990005,202.990005,0
2012-12-17,203.440002,204.529999,203.440002,203.440002,203.440002,0
2012-12-18,204.970001,204.970001,204.970001,204.529999,204.529999,0
2012-12-19,206.720001,206.720001,206.720001,204.970001,204.970001,0
2012-12-20,205.820007,205.820007,205.820007,206.720001,206.720001,0
2012-12-21,204.509995,204.509995,204.509995,205.820007,205.820007,0
2012-12-24,204.630005,204.630005,204.630005,204.509995,204.509995,0
2012-12-25,204.630005,204.630005,204.630005,204.509995,204.509995,0
2012-12-26,204.630005,204.630005,204.630005,204.630005,204.630005,0
2012-12-27,205.259995,205.259995,205.259995,204.630005,204.630005,0
2012-12-28,202.990005,202.990005,202.990005,205.259995,205.259995,0
2012-12-31,202.960007,202.960007,202.960007,202.990005,202.990005,0
2013-01-01,202.960007,202.960007,202.960007,202.960007,202.960007,0
2013-01-02,204.500000,204.500000,204.500000,202.960007,202.960007,0
2013-01-03,201.789993,201.789993,201.789993,204.500000,204.500000,0
2013-01-04,200.360001,200.360001,200.360001,201.789993,201.789993,0
2013-01-07,202.279999,202.279999,201.759995,200.360001,200.360001,0
2013-01-08,202.320007,202.320007,202.320007,201.759995,201.759995,0
2013-01-09,201.029999,201.029999,201.029999,202.320007,202.320007,0
2013-01-10,201.399994,201.550003,201.399994,201.029999,201.029999,0
2013-01-11,204.339996,204.339996,204.339996,201.529999,201.529999,0
2013-01-14,206.539993,206.539993,206.539993,204.339996,204.339996,0
2013-01-15,206.539993,206.539993,206.320007,206.539993,206.539993,0
2013-01-16,206.320007,206.429993,206.320007,206.320007,206.320007,0
2013-01-17,206.759995,206.759995,206.759995,206.429993,206.429993,0
2013-01-18,206.770004,206.770004,206.770004,206.759995,206.759995,0
2013-01-21,206.770004,206.770004,206.160004,206.770004,206.770004,0
2013-01-22,206.479996,206.479996,206.479996,206.160004,206.160004,0
2013-01-23,206.649994,206.649994,206.649994,206.479996,206.479996,0
2013-01-24,206.789993,206.789993,206.789993,206.649994,206.649994,0
2013-01-25,208.070007,208.070007,208.070007,206.789993,206.789993,0
2013-01-28,208.279999,208.279999,208.279999,208.070007,208.070007,0
2013-01-29,207.759995,207.759995,207.759995,208.279999,208.279999,0
2013-01-30,209.979996,209.979996,209.979996,207.759995,207.759995,0
2013-01-31,209.910004,209.910004,209.910004,209.979996,209.979996,0
2013-02-01,211.330002,211.330002,211.330002,209.910004,209.910004,0
2013-02-04,211.330002,211.330002,210.279999,211.330002,211.330002,0
2013-02-05,209.960007,209.960007,209.960007,210.279999,210.279999,0
2013-02-06,209.770004,209.770004,209.770004,209.960007,209.960007,0
2013-02-07,210.110001,210.110001,210.110001,209.770004,209.770004,0
2013-02-08,207.770004,207.770004,207.770004,210.110001,210.110001,0
2013-02-11,207.520004,207.520004,207.520004,207.770004,207.770004,0
2013-02-12,208.490005,208.490005,208.490005,207.520004,207.520004,0
2013-02-13,208.990005,208.990005,208.990005,208.490005,208.490005,0
2013-02-14,206.600006,206.600006,206.600006,208.990005,208.990005,0
2013-02-15,206.690002,206.690002,206.690002,206.600006,206.600006,0
2013-02-18,206.690002,207.089996,206.690002,206.690002,206.690002,0
2013-02-19,206.919998,206.919998,206.919998,207.089996,207.089996,0
2013-02-20,207.380005,207.380005,207.380005,206.919998,206.919998,0
2013-02-21,207.380005,207.380005,204.270004,207.380005,207.380005,0
2013-02-22,204.110001,204.110001,204.110001,204.270004,204.270004,0
2013-02-25,205.779999,205.779999,205.779999,204.110001,204.110001,0
2013-02-26,202.820007,202.820007,202.820007,205.779999,205.779999,0
2013-02-27,204.330002,204.330002,204.330002,202.820007,202.820007,0
2013-02-28,204.789993,204.789993,204.789993,204.330002,204.330002,0
2013-03-01,202.710007,202.710007,202.710007,204.789993,204.789993,0
2013-03-04,201.910004,201.910004,201.910004,202.710007,202.710007,0
2013-03-05,202.199997,202.199997,202.199997,201.910004,201.910004,0
